12	1224
12	1319
12	1373
12	1403
12	1418
12	1610
12	1727
12	1997
12	2076
12	2988
13	3
13	10
13	12
13	16
13	17
13	21
13	22
13	23
13	25
13	26
13	27
13	29
13	35
13	36
13	40
13	41
13	43
13	44
13	49
13	52
13	55
13	61
13	62
13	74
13	78
13	79
13	80
13	82
13	91
13	96
13	107
13	110
13	112
13	122
13	131
13	153
13	154
13	155
13	158
13	163
13	166
13	177
13	189
13	200
13	202
13	203
13	210
13	212
13	217
13	223
13	235
13	248
13	266
13	268
13	273
13	278
13	294
13	295
13	296
13	297
13	301
13	302
13	303
13	304
13	305
13	309
13	315
13	317
13	340
13	354
13	367
13	369
13	385
13	395
13	403
13	413
13	416
13	426
13	428
13	445
13	453
13	455
13	482
13	485
13	488
13	491
13	496
13	499
13	513
13	520
13	528
13	532
13	535
13	540
13	542
13	546
13	551
13	562
13	565
13	579
13	589
13	597
13	600
13	603
13	609
13	616
13	633
13	636
13	656
13	657
13	658
13	663
13	674
13	676
13	682
13	684
13	688
13	694
13	716
13	717
13	722
13	733
13	748
13	790
13	792
13	796
13	811
13	816
13	874
13	882
13	906
13	920
13	927
13	935
13	951
13	960
13	962
13	970
13	995
13	1028
13	1050
13	1051
13	1054
13	1059
13	1122
13	1157
13	1162
13	1203
13	1214
13	1227
13	1228
13	1231
13	1235
13	1329
13	1364
13	1385
13	1536
13	1610
13	1628
13	1640
13	1690
13	1705
13	1910
13	1911
13	1912
13	1913
13	1914
13	2774
13	2977
14	3
14	9
14	12
14	16
14	17
14	21
14	22
14	23
14	25
14	26
14	29
14	35
14	36
14	40
14	41
14	43
14	44
14	49
14	55
14	61
14	62
14	66
14	78
14	80
14	81
14	82
14	96
14	107
14	110
14	112
14	121
14	122
14	153
14	155
14	163
14	166
14	196
14	197
14	200
14	201
14	210
14	212
14	241
14	248
14	250
14	266
14	267
14	273
14	294
14	295
14	299
14	300
14	301
14	303
14	304
14	354
14	355
14	373
14	378
14	385
14	395
14	403
14	404
14	428
14	433
14	445
14	458
14	462
14	478
14	479
14	482
14	484
14	485
14	489
14	491
14	513
14	520
14	521
14	532
14	542
14	546
14	551
14	552
14	565
14	589
14	595
14	597
14	604
14	634
14	641
14	651
14	656
14	657
14	658
14	668
14	674
14	676
14	680
14	682
14	688
14	690
14	722
14	733
14	757
14	811
14	816
14	870
14	882
14	886
14	906
14	907
14	919
14	931
14	935
14	1105
14	1129
14	1157
14	1217
14	1227
14	1228
14	1231
14	1262
14	1314
14	1387
14	1503
14	1530
14	1532
14	1536
14	1910
14	1911
14	1912
14	1913
14	1914
14	1960
14	2118
14	2119
14	2120
14	2121
15	12
15	16
15	21
15	22
15	23
15	25
15	26
15	29
15	33
15	35
15	40
15	43
15	44
15	49
15	55
15	61
15	62
15	80
15	96
15	107
15	110
15	112
15	122
15	153
15	155
15	158
15	163
15	166
15	191
15	193
15	194
15	195
15	197
15	200
15	210
15	212
15	215
15	232
15	241
15	272
15	273
15	290
15	294
15	300
15	301
15	303
15	304
15	329
15	337
15	395
15	403
15	404
15	426
15	431
15	445
15	462
15	482
15	484
15	485
15	497
15	513
15	521
15	528
15	532
15	533
15	537
15	542
15	551
15	565
15	597
15	604
15	642
15	656
15	657
15	658
15	674
15	676
15	680
15	682
15	686
15	712
15	713
15	792
15	870
15	886
15	900
15	906
15	921
15	929
15	957
15	1018
15	1027
15	1076
15	1114
15	1135
15	1231
15	1425
15	1525
15	1704
15	1989
15	1993
15	2100
15	2316
15	2318
15	3092
16	12
16	16
16	21
16	23
16	25
16	26
16	29
16	35
16	43
16	49
16	52
16	55
16	61
16	62
16	76
16	80
16	90
16	96
16	101
16	112
16	122
16	153
16	155
16	158
16	163
16	166
16	194
16	197
16	208
16	254
16	301
16	303
16	308
16	332
16	416
16	445
16	462
16	482
16	484
16	485
16	496
16	513
16	514
16	520
16	546
16	551
16	565
16	596
16	597
16	620
16	635
16	637
16	658
16	686
16	768
16	816
16	886
16	1005
16	1087
16	1130
16	1153
16	1227
16	1228
16	1253
16	1456
16	1536
16	1736
16	2171
17	12
17	21
17	23
17	25
17	26
17	29
17	35
17	43
17	49
17	61
17	62
17	64
17	74
17	82
17	96
17	101
17	110
17	112
17	122
17	153
17	166
17	197
17	200
17	202
17	203
17	212
17	254
17	289
17	301
17	303
17	339
17	395
17	428
17	445
17	462
17	478
17	482
17	485
17	488
17	496
17	525
17	542
17	551
17	562
17	596
17	597
17	636
17	655
17	658
17	663
17	674
17	677
17	751
17	752
17	753
17	754
17	755
17	756
17	766
17	768
17	773
17	836
17	935
17	1054
17	1262
17	1651
17	1800
17	2085
17	2361
18	12
18	16
18	21
18	23
18	25
18	26
18	29
18	35
18	40
18	43
18	44
18	49
18	55
18	61
18	62
18	72
18	78
18	79
18	82
18	88
18	96
18	110
18	112
18	122
18	153
18	166
18	194
18	197
18	203
18	210
18	223
18	228
18	248
18	289
18	300
18	346
18	385
18	390
18	395
18	412
18	433
18	439
18	445
18	461
18	475
18	494
18	542
18	564
18	567
18	573
18	597
18	631
18	633
18	636
18	640
18	642
18	648
18	658
18	663
18	677
18	695
18	697
18	699
18	709
18	717
18	733
18	860
18	1042
18	1054
18	1157
18	1231
18	1393
18	1668
18	1761
18	1910
18	1912
18	1913
18	1914
18	1950
18	1958
18	2069
18	2122
18	2344
18	2921
19	12
19	16
19	21
19	25
19	26
19	29
19	44
19	49
19	55
19	62
19	79
19	82
19	107
19	110
19	112
19	153
19	166
19	194
19	197
19	228
19	233
19	295
19	309
19	459
19	461
19	468
19	482
19	542
19	557
19	567
19	597
19	636
19	641
19	658
19	695
19	699
19	898
19	1137
19	1248
19	2009
19	3035
19	3093
20	26
20	29
20	55
20	200
20	301
20	403
20	482
20	484
20	485
20	542
20	658
20	686
20	1232
20	1986
20	2167
20	2420
20	2421
20	2422
20	2423
21	12
21	21
21	25
21	26
21	29
21	40
21	46
21	112
21	197
21	200
21	212
21	278
21	301
21	307
21	354
21	395
21	403
21	416
21	462
21	482
21	484
21	485
21	496
21	565
21	582
21	597
21	638
21	663
21	694
21	717
21	725
21	856
21	1215
21	1966
21	3092
22	5
22	12
22	16
22	21
22	23
22	25
22	26
22	29
22	35
22	40
22	43
22	44
22	49
22	55
22	62
22	110
22	112
22	122
22	153
22	181
22	189
22	194
22	208
22	223
22	289
22	301
22	334
22	445
22	462
22	471
22	482
22	484
22	485
22	520
22	525
22	542
22	551
22	582
22	589
22	597
22	675
22	682
22	688
22	690
22	694
22	695
22	726
22	816
22	822
22	844
22	856
22	1053
22	1181
22	1220
22	1227
22	1228
22	1280
22	1536
22	1554
22	1562
22	1596
22	1911
22	2231
22	2488
22	2865
23	3
23	12
23	16
23	17
23	21
23	22
23	23
23	25
23	26
23	29
23	35
23	38
23	40
23	43
23	44
23	49
23	52
23	55
23	56
23	62
23	74
23	78
23	79
23	80
23	96
23	111
23	112
23	122
23	153
23	155
23	158
23	166
23	180
23	181
23	189
23	193
23	194
23	196
23	200
23	205
23	224
23	250
23	255
23	267
23	289
23	294
23	300
23	301
23	303
23	304
23	343
23	363
23	399
23	403
23	425
23	428
23	445
23	458
23	462
23	482
23	484
23	485
23	487
23	509
23	513
23	525
23	535
23	551
23	552
23	563
23	579
23	582
23	589
23	595
23	597
23	600
23	604
23	633
23	642
23	658
23	665
23	674
23	677
23	682
23	686
23	688
23	694
23	695
23	728
23	763
23	856
23	859
23	915
23	935
23	943
23	962
23	973
23	1015
23	1021
23	1053
23	1063
23	1085
23	1141
23	1179
23	1202
23	1276
23	1329
23	1341
23	1530
23	1593
23	1614
23	1620
23	1700
23	1702
23	1858
23	2090
23	2299
23	2348
23	2375
23	3043
23	3044
23	3045
23	3046
23	3047
24	12
24	16
24	21
24	23
24	25
24	26
24	27
24	29
24	35
24	43
24	44
24	49
24	52
24	55
24	61
24	62
24	78
24	101
24	107
24	112
24	122
24	153
24	155
24	158
24	166
24	189
24	191
24	194
24	200
24	203
24	248
24	250
24	289
24	301
24	304
24	315
24	330
24	338
24	354
24	403
24	416
24	417
24	425
24	428
24	445
24	467
24	478
24	481
24	482
24	484
24	485
24	509
24	513
24	522
24	525
24	535
24	546
24	561
24	586
24	596
24	597
24	604
24	634
24	636
24	650
24	656
24	663
24	674
24	676
24	688
24	743
24	768
24	818
24	906
24	911
24	943
24	970
24	974
24	1053
24	1054
24	1093
24	1135
24	1171
24	1222
24	1250
24	1276
24	1307
24	1316
24	1515
24	1614
24	1808
24	1943
24	2051
24	2243
24	2552
25	21
25	25
25	26
25	29
25	40
25	44
25	61
25	122
25	153
25	166
25	194
25	301
25	445
25	482
25	485
25	604
25	911
25	970
25	1104
25	1203
25	2154
25	2355
26	21
26	25
26	26
26	29
26	61
26	122
26	153
26	194
26	301
26	482
26	485
26	496
26	589
26	604
26	689
26	751
26	752
26	753
26	754
26	756
26	911
26	1073
26	1109
26	1758
26	2005
26	2149
26	2150
26	2151
26	2152
26	2153
26	2154
26	2807
26	2809
27	21
27	25
27	26
27	29
27	35
27	55
27	61
27	122
27	153
27	158
27	194
27	232
27	266
27	301
27	482
27	485
27	496
27	603
27	604
27	689
27	738
27	751
27	752
27	753
27	754
27	756
27	911
27	1109
27	1178
27	1378
27	2005
27	2149
27	2150
27	2151
27	2152
27	2153
27	2154
28	2
28	12
28	21
28	25
28	26
28	29
28	35
28	40
28	43
28	61
28	65
28	78
28	79
28	82
28	93
28	101
28	122
28	153
28	181
28	194
28	217
28	223
28	248
28	256
28	292
28	405
28	432
28	445
28	482
28	484
28	485
28	496
28	501
28	551
28	567
28	604
28	655
28	658
28	682
28	689
28	691
28	695
28	751
28	752
28	753
28	754
28	756
28	798
28	898
28	908
28	911
28	932
28	994
28	1109
28	1140
28	1296
28	1393
28	2005
28	2137
28	2149
28	2150
28	2151
28	2152
28	2153
28	2154
28	2193
28	3044
28	3089
29	12
29	21
29	23
29	25
29	26
29	29
29	35
29	40
29	43
29	44
29	49
29	56
29	61
29	62
29	64
29	78
29	79
29	82
29	101
29	110
29	112
29	122
29	153
29	166
29	189
29	194
29	197
29	200
29	203
29	210
29	212
29	223
29	254
29	289
29	301
29	303
29	308
29	339
29	390
29	395
29	404
29	407
29	428
29	445
29	456
29	458
29	461
29	478
29	482
29	485
29	488
29	496
29	521
29	528
29	532
29	551
29	562
29	597
29	604
29	655
29	658
29	663
29	682
29	689
29	695
29	716
29	742
29	746
29	751
29	752
29	753
29	754
29	756
29	773
29	860
29	890
29	906
29	911
29	939
29	969
29	1014
29	1072
29	1109
29	1159
29	1218
29	1262
29	1276
29	1280
29	1284
29	1465
29	1487
29	1512
29	1820
29	2005
29	2149
29	2150
29	2151
29	2152
29	2153
29	2154
29	2325
29	2633
29	3280
29	3560
30	12
30	16
30	21
30	23
30	25
30	26
30	29
30	35
30	44
30	49
30	62
30	78
30	79
30	81
30	82
30	96
30	110
30	153
30	155
30	166
30	189
30	194
30	197
30	212
30	215
30	229
30	248
30	283
30	294
30	301
30	304
30	313
30	314
30	338
30	390
30	394
30	416
30	445
30	462
30	520
30	565
30	582
30	597
30	613
30	634
30	663
30	696
30	881
30	882
30	900
30	1164
30	1262
30	1501
30	1910
30	1928
31	12
31	21
31	25
31	26
31	29
31	35
31	49
31	62
31	78
31	96
31	110
31	122
31	150
31	153
31	166
31	189
31	197
31	212
31	263
31	272
31	282
31	289
31	301
31	383
31	445
31	462
31	597
31	633
31	658
31	663
31	676
31	717
31	836
31	886
31	920
31	927
31	935
31	1073
31	1156
31	1203
31	1469
31	1545
31	2189
31	2222
31	2572
31	3066
31	3559
32	12
32	21
32	25
32	26
32	29
32	35
32	61
32	62
32	78
32	105
32	110
32	112
32	160
32	163
32	165
32	212
32	301
32	315
32	325
32	385
32	428
32	445
32	482
32	485
32	508
32	542
32	562
32	636
32	658
32	682
32	733
32	766
32	920
32	1019
32	1053
32	1126
32	1186
32	1200
32	1538
32	1933
32	2010
32	2135
32	2201
32	2202
32	2778
32	2779
32	2780
32	2980
32	3012
32	3055
32	3093
32	3493
32	3543
33	21
33	25
33	26
33	29
33	35
33	36
33	40
33	43
33	44
33	61
33	62
33	82
33	153
33	154
33	166
33	200
33	202
33	212
33	233
33	288
33	301
33	304
33	444
33	445
33	461
33	482
33	484
33	485
33	494
33	509
33	537
33	542
33	651
33	658
33	663
33	677
33	716
33	766
33	773
33	1051
33	1054
33	1085
33	1465
33	1800
33	3561
34	16
34	21
34	25
34	26
34	29
34	35
34	40
34	43
34	61
34	79
34	82
34	107
34	153
34	166
34	233
34	249
34	288
34	301
34	399
34	403
34	444
34	482
34	484
34	485
34	509
34	514
34	542
34	555
34	556
34	557
34	558
34	559
34	658
34	699
34	761
34	762
34	846
34	1023
34	1054
34	1151
34	1319
34	1524
34	1639
34	3145
35	12
35	16
35	21
35	23
35	25
35	26
35	29
35	35
35	40
35	44
35	49
35	79
35	82
35	107
35	110
35	122
35	137
35	153
35	155
35	163
35	166
35	177
35	184
35	194
35	196
35	203
35	206
35	208
35	210
35	253
35	294
35	296
35	300
35	301
35	302
35	307
35	340
35	347
35	395
35	462
35	482
35	484
35	485
35	491
35	496
35	513
35	521
35	525
35	539
35	542
35	582
35	639
35	641
35	655
35	656
35	658
35	659
35	686
35	687
35	688
35	697
35	705
35	744
35	787
35	795
35	803
35	844
35	870
35	924
35	965
35	992
35	1059
35	1075
35	1111
35	1160
35	1168
35	1175
35	1251
35	1302
35	1359
35	1371
35	1418
35	1420
35	1426
35	1690
35	1889
35	1890
35	1891
35	1894
35	1895
35	2003
35	2086
35	2088
35	2429
35	2510
35	2680
35	2868
35	2871
35	2872
35	2874
35	2875
35	2876
35	2877
35	2893
36	12
36	21
36	23
36	25
36	26
36	29
36	35
36	40
36	43
36	44
36	49
36	55
36	62
36	64
36	78
36	79
36	82
36	101
36	110
36	112
36	122
36	153
36	155
36	166
36	180
36	191
36	194
36	206
36	208
36	222
36	235
36	248
36	266
36	300
36	301
36	304
36	307
36	321
36	325
36	334
36	338
36	347
36	395
36	404
36	421
36	426
36	445
36	454
36	462
36	478
36	482
36	484
36	485
36	496
36	513
36	520
36	525
36	534
36	539
36	542
36	551
36	562
36	565
36	579
36	582
36	592
36	597
36	602
36	607
36	638
36	648
36	650
36	658
36	659
36	674
36	677
36	686
36	687
36	688
36	722
36	723
36	744
36	822
36	844
36	899
36	906
36	908
36	916
36	917
36	959
36	1111
36	1129
36	1163
36	1169
36	1171
36	1175
36	1202
36	1203
36	1224
36	1251
36	1276
36	1398
36	1485
36	1492
36	1650
36	1768
36	1799
36	1888
36	1889
36	1890
36	1891
36	1892
36	1893
36	1894
36	1895
36	1896
36	1930
36	2048
36	2088
36	2157
36	2186
36	2238
36	2256
36	2276
36	2510
36	2621
36	2868
36	2871
36	2872
36	2873
36	2874
36	2875
36	2876
36	2877
36	2878
36	2893
36	3075
37	12
37	16
37	21
37	22
37	23
37	25
37	26
37	27
37	29
37	35
37	40
37	41
37	43
37	44
37	49
37	55
37	62
37	64
37	78
37	79
37	80
37	82
37	87
37	96
37	101
37	107
37	110
37	111
37	112
37	122
37	131
37	153
37	155
37	166
37	191
37	193
37	194
37	197
37	206
37	208
37	222
37	233
37	248
37	252
37	254
37	266
37	273
37	289
37	300
37	301
37	304
37	307
37	321
37	325
37	338
37	347
37	360
37	363
37	395
37	403
37	417
37	426
37	430
37	445
37	454
37	458
37	459
37	462
37	482
37	484
37	485
37	488
37	496
37	509
37	513
37	520
37	534
37	539
37	542
37	551
37	562
37	565
37	566
37	579
37	582
37	587
37	592
37	597
37	600
37	604
37	607
37	626
37	638
37	658
37	663
37	674
37	677
37	684
37	686
37	688
37	695
37	717
37	744
37	747
37	766
37	815
37	836
37	882
37	886
37	888
37	908
37	916
37	917
37	921
37	923
37	928
37	939
37	959
37	1004
37	1111
37	1115
37	1122
37	1148
37	1157
37	1175
37	1202
37	1203
37	1208
37	1244
37	1245
37	1276
37	1380
37	1398
37	1492
37	1532
37	1535
37	1542
37	1720
37	1768
37	1799
37	1841
37	1851
37	1888
37	1889
37	1890
37	1891
37	1892
37	1893
37	1894
37	1895
37	1896
37	1930
37	1938
37	1956
37	1987
37	1999
37	2034
37	2088
37	2186
37	2237
37	2238
37	2256
37	2276
37	2361
37	2412
37	2413
37	2414
37	2415
37	2416
37	2417
37	2418
37	2510
37	2621
37	2868
37	2871
37	2872
37	2873
37	2874
37	2875
37	2876
37	2877
37	2878
37	2893
37	3075
38	10
38	12
38	16
38	21
38	25
38	26
38	27
38	29
38	35
38	41
38	49
38	55
38	56
38	62
38	93
38	96
38	107
38	112
38	136
38	153
38	166
38	193
38	203
38	212
38	223
38	224
38	248
38	271
38	273
38	278
38	289
38	300
38	301
38	351
38	354
38	395
38	403
38	482
38	484
38	485
38	494
38	535
38	565
38	587
38	589
38	596
38	597
38	600
38	636
38	658
38	695
38	744
38	882
38	969
38	1076
38	1196
38	1245
38	1532
38	1907
38	1993
38	2600
38	2718
38	3033
38	3034
38	3393
39	3
39	5
39	12
39	21
39	23
39	25
39	26
39	27
39	29
39	35
39	38
39	40
39	44
39	49
39	52
39	55
39	62
39	78
39	79
39	81
39	96
39	101
39	112
39	151
39	153
39	158
39	166
39	188
39	189
39	192
39	193
39	200
39	201
39	202
39	203
39	206
39	207
39	210
39	212
39	223
39	224
39	237
39	248
39	254
39	263
39	278
39	289
39	300
39	301
39	302
39	304
39	309
39	315
39	337
39	339
39	345
39	351
39	354
39	355
39	395
39	403
39	404
39	415
39	416
39	433
39	461
39	478
39	488
39	490
39	496
39	513
39	525
39	532
39	533
39	534
39	535
39	537
39	539
39	542
39	551
39	562
39	563
39	587
39	589
39	596
39	597
39	603
39	623
39	636
39	641
39	642
39	658
39	674
39	676
39	686
39	688
39	695
39	716
39	725
39	730
39	772
39	844
39	856
39	865
39	920
39	927
39	969
39	1032
39	1054
39	1074
39	1085
39	1101
39	1114
39	1185
39	1257
39	1280
39	1304
39	1548
39	1552
39	1559
39	1594
39	1701
39	1927
39	2085
39	2222
39	2325
39	2332
39	2503
39	2572
39	2588
39	2862
39	3559
39	3560
40	12
40	25
40	29
40	40
40	82
40	153
40	194
40	294
40	301
40	395
40	579
40	639
40	1073
41	12
41	16
41	22
41	25
41	26
41	29
41	35
41	43
41	64
41	82
41	107
41	110
41	112
41	122
41	153
41	166
41	181
41	194
41	196
41	197
41	212
41	215
41	250
41	294
41	301
41	305
41	308
41	354
41	391
41	395
41	434
41	445
41	449
41	558
41	561
41	563
41	579
41	627
41	636
41	637
41	663
41	680
41	682
41	748
41	779
41	935
41	993
41	1131
41	1170
41	1852
41	2161
41	2330
41	2609
42	12
42	21
42	22
42	23
42	25
42	26
42	29
42	35
42	41
42	43
42	44
42	49
42	55
42	61
42	62
42	64
42	78
42	82
42	101
42	107
42	112
42	122
42	153
42	163
42	166
42	194
42	200
42	203
42	248
42	250
42	266
42	267
42	278
42	289
42	301
42	303
42	304
42	307
42	309
42	317
42	379
42	391
42	404
42	428
42	445
42	458
42	482
42	484
42	485
42	528
42	535
42	545
42	561
42	565
42	567
42	587
42	589
42	597
42	600
42	604
42	606
42	633
42	634
42	636
42	642
42	656
42	658
42	677
42	695
42	744
42	752
42	754
42	755
42	831
42	844
42	869
42	870
42	898
42	900
42	905
42	1010
42	1030
42	1054
42	1073
42	1093
42	1137
42	1159
42	1169
42	1170
42	1173
42	1179
42	1231
42	1311
42	1338
42	1362
42	1704
42	1788
42	1800
42	1981
42	2005
42	2006
42	2118
42	2119
42	2120
42	2121
42	2196
42	2330
42	2828
43	12
43	21
43	23
43	25
43	26
43	29
43	35
43	41
43	49
43	64
43	112
43	122
43	153
43	278
43	301
43	304
43	403
43	468
43	475
43	482
43	485
43	520
43	597
43	655
43	658
43	674
43	677
43	699
43	1091
43	1888
43	1890
44	25
44	64
44	79
44	122
44	191
44	250
44	579
44	597
44	636
44	649
44	677
44	1888
44	1890
44	1891
45	12
45	21
45	25
45	29
45	31
45	40
45	44
45	52
45	64
45	79
45	80
45	96
45	101
45	107
45	111
45	112
45	122
45	153
45	155
45	158
45	166
45	194
45	197
45	210
45	254
45	295
45	300
45	334
45	383
45	390
45	426
45	454
45	455
45	462
45	479
45	480
45	484
45	486
45	532
45	551
45	562
45	565
45	579
45	582
45	597
45	613
45	636
45	658
45	674
45	694
45	697
45	707
45	721
45	768
45	783
45	882
45	890
45	951
45	955
45	959
45	960
45	1075
45	1084
45	1117
45	1122
45	1135
45	1174
45	1217
45	1294
45	1393
45	1398
45	1402
45	1427
45	1514
45	1545
45	1566
45	1654
45	1805
45	1834
45	1976
45	2205
45	2322
45	2361
45	2374
45	2408
45	2409
45	2410
45	2411
45	2419
46	2
46	3
46	12
46	21
46	23
46	25
46	26
46	29
46	31
46	35
46	36
46	40
46	43
46	44
46	49
46	62
